,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,LB_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2014-05-06,4327,1047,1724,2221,1005,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,338.3999938964844,-0.2810261150912873,1216,-0.07256333190210391,-677,0.07063117217689996,0.10477371357718537,0.1346084446048358,0.0032612100306117497,-0.001182015081852339,-0.059301191820450204
2014-05-13,4333,1236,1609,2067,1293,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,338.0,-0.1786291253173321,774,-0.10214929512364225,-373,0.07025652877282182,0.13154761904761905,0.10685413005272408,-0.001182015081852339,-0.050295857988165715,-0.06470588553807764
2014-05-20,4313,1372,1825,2033,1025,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,321.0,-0.23371203338743335,1008,0.05400415416570505,-453,-0.018462958689129932,0.0987573577501635,0.11010322177040976,-0.050295857988165715,-0.012772604683849331,-0.06987404781427063
2014-05-27,4542,1422,2098,2062,954,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,316.8999938964844,-0.24394539850286218,1108,0.023185717597959656,-676,-0.051704150243450035,0.033156498673740056,0.09176136363636364,-0.012772604683849331,-0.028084550545594444,-0.07466647013591389
2014-06-03,5549,1540,2426,2213,995,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,308.0,-0.2194990088304199,1218,0.024218405988551298,-886,-0.046235138705416116,0.059850374064837904,0.1124558749369642,-0.028084550545594444,-0.028571388938210207,-0.07779991709873256
2014-06-10,5363,1397,2622,2345,874,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,299.20001220703125,-0.27428677978743243,1471,0.045593800684808075,-1225,-0.061092088664624254,0.07859583721652687,0.084349340631998,-0.028571388938210207,0.046122951971739434,-0.08233013428321248
2014-06-17,5005,1445,3041,2257,506,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,313.0,-0.34985014985014984,1751,0.0522095841879545,-1596,-0.06917769904903971,0.16503800217155265,0.10410164957646009,0.046122951971739434,0.057507987220447365,-0.08848118353256172
2014-06-24,4695,1492,2337,1951,1014,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,331.0,-0.19957401490947818,937,-0.16263736263736264,-845,0.15004995004995006,0.27453625632377743,0.1961347610342126,0.057507987220447365,0.009063444108761365,-0.09170937522957723
2014-07-01,4281,1410,1808,1736,1323,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,334.0,-0.09647278673207195,413,-0.11160809371671991,-398,0.09520766773162939,0.17129780974174566,0.18986948415164698,0.009063444108761365,-0.00928145539974734,-0.0929960333692807
2014-07-08,4140,1453,1704,1531,1210,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,330.8999938964844,-0.07753623188405798,321,-0.021490306003270263,-251,0.03433777154870357,0.11601605253557096,0.04656319290465632,-0.00928145539974734,0.0163191115022312,-0.09316294530903006
2014-07-15,3915,1402,1530,1504,1144,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,336.29998779296875,-0.09195402298850575,360,0.009420289855072464,-128,0.029710144927536233,0.03512084592145015,0.0767394270122783,0.0163191115022312,-0.011596770853543048,-0.09479360964807533
2014-07-22,3963,1363,1507,1611,1143,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,332.3999938964844,-0.11809235427706283,468,0.027586206896551724,-144,-0.004086845466155811,0.0392156862745098,0.021602787456445994,-0.011596770853543048,-0.0312875875073666,-0.09718861927182615
2014-07-29,4065,1245,1563,1796,1004,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,322.0,-0.1948339483394834,792,0.0817562452687358,-318,-0.04390613171839516,0.11571428571428571,0.06196581196581197,-0.0312875875073666,0.026397515527950333,-0.10058479483461748
2014-08-05,4483,1370,1856,1821,1062,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,330.5,-0.16930626812402408,759,-0.008118081180811807,-486,-0.041328413284132844,0.02878945542837322,0.12957222566646,0.026397515527950333,0.04114979153862519,-0.10174131215362286
2014-08-12,4379,1547,1650,1609,1402,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,344.1000061035156,-0.0472710664535282,207,-0.12313183136292662,-103,0.0854338612536248,0.18332779807372965,0.1197998123240538,0.04114979153862519,0.024702121038158165,-0.10032305961307271
2014-08-19,4337,1476,1563,1579,1536,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,352.6000061035156,-0.009914687572054416,43,-0.037451472939027175,-87,0.003653802237953871,0.05264847512038523,0.05199078644290885,0.024702121038158165,-0.009642637089138928,-0.09786479127420995
2014-08-26,4432,1618,1461,1471,1672,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,349.20001220703125,0.045351985559566786,-201,-0.05626008761816924,157,0.05626008761816924,0.07763283487114223,0.07924650860669048,-0.009642637089138928,0.001431844165296292,-0.09335941456033849
2014-09-02,4258,1630,1248,1293,1770,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,349.70001220703125,0.11202442461249412,-477,-0.06227436823104693,382,0.05076714801444043,0.0901077375122429,0.07817929117442668,0.001431844165296292,-0.010580532107161478,-0.08817437146785703
2014-09-09,3755,1330,1065,1270,1382,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,346.0,0.029826897470039946,-112,0.08572099577266322,265,-0.027477689055894785,0.15497737556561086,0.20167014613778705,-0.010580532107161478,-0.028901734104046284,-0.08585665626681069
2014-09-16,3707,1542,1072,1010,1366,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,336.0,0.09603452926895063,-356,-0.06498002663115846,470,0.05459387483355526,0.11616161616161616,0.0837796480489671,-0.028901734104046284,-0.011904761904761862,-0.08442973897463313
2014-09-23,3587,1479,1359,1199,961,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,332.0,-0.06635071090047394,238,0.16023738872403562,120,-0.09441596978688967,0.275,0.12332628611698379,-0.011904761904761862,0.002710824989410776,-0.08767471237383648
2014-09-30,3884,1459,1471,1148,906,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,332.8999938964844,-0.06230690010298661,242,0.001115137998327293,-12,-0.03679955394480067,0.05160662122687439,0.04505119453924915,0.002710824989410776,0.04325621556172843,-0.09092697683410106
2014-10-07,3720,1525,1298,981,1082,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,347.29998779296875,0.0271505376344086,-101,-0.08831101956745623,227,0.06153450051493306,0.1662627241880756,0.08466170740347148,0.04325621556172843,-0.013820869454882034,-0.09175330018899054
2014-10-14,3650,1586,1349,981,1097,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,342.5,0.03178082191780822,-116,-0.004032258064516129,237,0.002688172043010753,0.007218479307025986,0.038160136286201025,-0.013820869454882034,-0.03766421575615875,-0.09305843904124292
2014-10-21,3529,1358,1562,1072,821,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,329.6000061035156,-0.07112496457920091,251,0.10054794520547945,-204,-0.12082191780821917,0.19387216059165346,0.15102739726027398,-0.03766421575615875,-0.007888367886434655,-0.09734185957595459
2014-10-28,3655,1195,2180,1278,605,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,327.0,-0.18413132694938442,673,0.11958061773873618,-985,-0.2213091527344857,0.22411046202867765,0.2314074074074074,-0.007888367886434655,-0.007951089001576817,-0.10358340386580868
2014-11-04,4094,1375,2447,1619,518,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,324.3999938964844,-0.26893014167073764,1101,0.11709986320109439,-1072,-0.023803009575923392,0.200280767430978,0.11695447409733124,-0.007951089001576817,0.012638736685130603,-0.11115440087926554
2014-11-11,4271,1411,2734,1711,453,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,328.5,-0.2945446031374385,1258,0.03834880312652662,-1323,-0.06130923302393747,0.07255083179297597,0.07792521109770809,0.012638736685130603,-0.02983253513841322,-0.11918935697246283
2014-11-18,4949,1475,2788,2292,668,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,318.70001220703125,-0.32814710042432815,1624,0.08569421681105127,-1313,0.0023413720440177946,0.2689189189189189,0.02768003753225428,-0.02983253513841322,0.03545650254204613,-0.12689224676935537
2014-11-25,5013,1424,2729,2278,761,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,330.0,-0.3026132056652703,1517,-0.021620529399878765,-1305,0.0016164881794301878,0.03520895031260283,0.02648687695641705,0.03545650254204613,-0.003333351828835207,-0.13523954162518426
2014-12-02,5518,1357,2668,2424,811,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,328.8999938964844,-0.2923160565422254,1613,0.019150209455415918,-1311,-0.0011968880909634949,0.060587326120556416,0.031801242236024846,-0.003333351828835207,0.015202189397345078,-0.14383400617942996
2014-12-09,4657,1538,2200,1576,771,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,333.8999938964844,-0.17285806313077087,805,-0.14642986589343965,-662,0.11761507792678506,0.3783553472518108,0.17362225789192082,0.015202189397345078,-0.0011979452045404182,-0.14841079845377433
2014-12-16,4118,1452,2180,1413,675,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,333.5,-0.17921321029626033,738,-0.01438694438479708,-728,-0.014172213871591153,0.12404214559386974,0.02918502202643172,-0.0011979452045404182,0.014092990126030713,-0.15287098546437503
2014-12-23,3542,1395,2234,1119,441,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,338.20001220703125,-0.19141727837380013,678,-0.014570179698882952,-839,-0.026954832442933462,0.3384615384615385,0.030586938550564893,0.014092990126030713,-0.007392075428044653,-0.1596561493920537
2014-12-30,3500,1408,2223,1126,411,058643 ,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE ,335.70001220703125,-0.2042857142857143,715,0.010446075663466968,-815,0.006775832862789385,0.024072869225764477,0.006609749380335995,-0.007392075428044653,-0.047661600888273314,-0.1672433429002998
2015-01-06,4037,1478,2564,1478,323,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,319.70001220703125,-0.28610354223433243,1155,0.12571428571428572,-1086,-0.07742857142857143,0.24430871737923376,0.1016823354774864,-0.047661600888273314,0.0015639661586130948,-0.1755226662540081
2015-01-13,4617,1445,2797,1894,451,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,320.20001220703125,-0.3125406107862248,1443,0.07134010403765172,-1352,-0.06589051275699777,0.23198294243070364,0.0627062706270627,0.0015639661586130948,-0.054028787167444636,-0.18272739459908732
2015-01-20,5167,1701,2889,2091,621,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,302.8999938964844,-0.2844977743371395,1470,0.005847953216374269,-1188,0.035520901017977044,0.13532448377581122,0.07581699346405228,-0.054028787167444636,0.02905255360802106,-0.18882357889480386
2015-01-27,5528,1596,3226,2335,665,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,311.70001220703125,-0.3020984081041968,1670,0.03870718018192375,-1630,-0.08554286820205148,0.096,0.0916632102861883,0.02905255360802106,0.0064164257994048235,-0.19240753267847938
2015-02-03,5574,1471,2959,2212,781,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,313.70001220703125,-0.25672766415500536,1431,-0.043234442836468885,-1488,0.02568740955137482,0.07985299031072503,0.08848758465011286,0.0064164257994048235,0.013069733587487642,-0.19386317078225604
2015-02-10,5166,1643,2762,2054,754,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,317.79998779296875,-0.2516453735965931,1300,-0.023501973448152136,-1119,0.06620021528525297,0.06588319088319089,0.08376844494892167,0.013069733587487642,-0.03618628206962582,-0.19454123406194532
2015-02-17,4859,1646,2924,1938,506,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,306.29998779296875,-0.2947108458530562,1432,0.025551684088269456,-1278,-0.03077816492450639,0.14893617021276595,0.036105032822757115,-0.03618628206962582,-0.03623890312865463,-0.19608757265794413
2015-02-24,5180,1813,3291,2008,238,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,295.20001220703125,-0.3416988416988417,1770,0.06956163819715991,-1478,-0.041160732661041366,0.15048975957257346,0.10462382445141066,-0.03623890312865463,-0.002710089015801942,-0.19918321514624793
2015-03-03,5558,1713,3581,2398,330,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,294.3999938964844,-0.37207628643396906,2068,0.05752895752895753,-1868,-0.07528957528957529,0.17668621700879766,0.07366830374008311,-0.002710089015801942,-0.03124993845172419,-0.20173661275276772
2015-03-10,5871,1875,3798,2489,361,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,285.20001220703125,-0.36245954692556637,2128,0.010795250089960417,-1923,-0.009895645915797049,0.04280701754385965,0.06680768552793936,-0.03124993845172419,-0.04242638704633728,-0.2042028370023546
2015-03-17,6648,2330,4063,2680,590,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,273.1000061035156,-0.31438026474127556,2090,-0.006472491909385114,-1733,0.032362459546925564,0.12844036697247707,0.11262318160488034,-0.04242638704633728,0.046503044326697385,-0.2031929254901707
2015-03-24,6687,2289,3920,2695,680,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,285.79998779296875,-0.30133094063107524,2015,-0.01128158844765343,-1631,0.015342960288808664,0.03111111111111111,0.02963440167498792,0.046503044326697385,-0.026591938105479773,-0.20161658037019145
2015-03-31,7035,2261,3920,2756,911,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,278.20001220703125,-0.2622601279317697,1845,-0.025422461492448034,-1659,-0.004187228951697323,0.07962912462503409,0.004530011325028313,-0.026591938105479773,-0.033429251985891306,-0.19976883926938752
2015-04-07,7311,2333,3944,2874,947,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,268.8999938964844,-0.26357543427711666,1927,0.011656005685856433,-1611,0.006823027718550106,0.04030358544883538,0.015293930221443364,-0.033429251985891306,-0.06805499519651736,-0.1979876752089885
2015-04-14,6803,2358,4046,2581,676,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,250.6000061035156,-0.28002351903571954,1905,-0.0030091642730132677,-1688,-0.010532074955546436,0.17316548971446116,0.019831355402873205,-0.06805499519651736,-0.03072630494610018,-0.19631191577882176
2015-04-21,6838,2478,3993,2591,874,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,242.8999938964844,-0.25109681193331385,1717,-0.02763486697045421,-1515,0.025429957371747757,0.06002886002886003,0.026734662339669295,-0.03072630494610018,0.03540554269087637,-0.19486191622185098
2015-04-28,6409,2412,3883,2382,798,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,251.5,-0.24715244187860821,1584,-0.019450131617431997,-1471,0.006434630008774495,0.08962264150943396,0.027958697378872122,0.03540554269087637,-0.03777335984095431,-0.19319908665762137
2015-05-05,6448,2322,4099,2343,702,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,242.0,-0.25449751861042186,1641,0.008893743173662037,-1777,-0.04774535809018567,0.04433497536945813,0.04765612832892073,-0.03777335984095431,-0.03305785123966942,-0.19268892134068166
2015-05-12,6575,2244,4179,2545,700,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,234.0,-0.28060836501901143,1845,0.03163771712158809,-1935,-0.024503722084367244,0.06286594761171033,0.024599096995173594,-0.03305785123966942,0.1217948717948718,-0.19465006056571396
2015-05-19,6511,2127,4113,2624,819,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,262.5,-0.27722316080479187,1805,-0.006083650190114068,-1986,-0.007756653992395437,0.05750798722044728,0.029326923076923077,0.1217948717948718,0.05219052269345248,-0.19548681301604776
2015-05-26,6097,2118,3481,2212,909,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,276.20001220703125,-0.2137116614728555,1303,-0.07710029181385347,-1363,0.09568422669328829,0.16084588272989425,0.11448472941596714,0.05219052269345248,-0.03910216449393744,-0.1949053949962399
2015-06-02,6065,2062,2921,1803,1074,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,265.3999938964844,-0.12019785655399835,729,-0.09414466130884042,-859,0.08266360505166476,0.19951338199513383,0.12362030905077263,-0.03910216449393744,0.09005272963874389,-0.19299575745246259
2015-06-09,4762,1973,2060,1198,1308,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,289.29998779296875,0.023099538009239817,-110,-0.13833470733718053,-87,0.12728771640560593,0.3347964884277733,0.2355566575750062,0.09005272963874389,0.013135217666397914,-0.1872767898025266
2015-06-16,4309,1973,1730,1046,1525,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,293.1000061035156,0.1111626827570202,-479,-0.07748845023099538,243,0.06929861402771945,0.14352392065344224,0.08911693221712125,0.013135217666397914,-0.012964920612129949,-0.17841115840623487
2015-06-23,4309,1926,1750,1212,1555,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,289.29998779296875,0.07960083546066372,-343,0.031561847296356464,176,-0.015548851241587376,0.07083483917600289,0.01822633297062024,-0.012964920612129949,-0.0034566195720534543,-0.17304241128373213
2015-06-30,4004,1715,1564,1237,1308,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,288.29998779296875,0.017732267732267732,-71,0.06312369459271293,151,-0.0058018101647714084,0.1068762278978389,0.12107349801768832,-0.0034566195720534543,-0.024627040882971074,-0.170846160236341
2015-07-07,3813,1403,1615,1132,993,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,281.20001220703125,-0.036454235510097036,139,0.05244755244755245,-212,-0.09065934065934066,0.1976470588235294,0.12027833001988071,-0.024627040882971074,0.029160673305433482,-0.17005612184453406
2015-07-14,4080,1457,1698,1107,951,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,289.3999938964844,-0.03823529411764706,156,0.0044584316810910045,-241,-0.007605559926567008,0.03255587949465501,0.043423137876386686,0.029160673305433482,-0.07912921347425972,-0.1690230693662483
2015-07-21,4371,1433,1852,1268,892,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,266.5,-0.08602150537634409,376,0.05392156862745098,-419,-0.043627450980392155,0.10185185185185185,0.05418569254185693,-0.07912921347425972,-0.0390243673414048,-0.1684063222720037
2015-07-28,5024,1426,2362,1734,863,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,256.1000061035156,-0.17336783439490447,871,0.11324639670555937,-936,-0.11827956989247312,0.19060454370427415,0.13648363252375925,-0.0390243673414048,0.010152307854552234,-0.1679935123884541
2015-08-04,5962,1461,2968,2154,810,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,258.70001220703125,-0.22542770882254276,1344,0.09414808917197452,-1507,-0.11365445859872611,0.1595816464237517,0.14472792955520433,0.010152307854552234,-0.03324316079518885,-0.16907277086342562
2015-08-11,6076,1524,3131,2434,751,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,250.1000061035156,-0.2769914417379855,1683,0.056860114055686015,-1607,-0.01677289500167729,0.10643642072213501,0.04854994629430719,-0.03324316079518885,0.0019992002710829126,-0.17349047038812676
2015-08-18,6261,1716,3481,2418,710,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,250.6000061035156,-0.2727998722248842,1708,0.004114549045424622,-1765,-0.026003949967083606,0.018222506393861894,0.10429093707908409,0.0019992002710829126,-0.02194732588205972,-0.17854595470837345
2015-08-25,6552,1894,3793,2442,555,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,245.1000061035156,-0.288003663003663,1887,0.028589682159399457,-1899,-0.02140233189586328,0.05972639305972639,0.08616142078424477,-0.02194732588205972,-0.04120769421462178,-0.18495664025766637
2015-09-01,6547,1936,3752,2368,428,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,235.0,-0.2963189246983351,1940,0.00808913308913309,-1816,0.012667887667887668,0.07188841201716738,0.014592123769338959,-0.04120769421462178,-0.014042566177692839,-0.19280939697518232
2015-09-08,6534,2042,3861,2458,452,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,231.6999969482422,-0.30700948882767065,2006,0.010080953108293876,-1819,-0.00045822514128608525,0.03917525773195876,0.036422158224631546,-0.014042566177692839,0.09063444228137407,-0.1992870197885998
2015-09-15,5589,1962,3292,1812,336,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,252.6999969482422,-0.2640901771336554,1476,-0.08111417202326293,-1330,0.07483930211202938,0.3547486033519553,0.12352493338408832,0.09063444228137407,-0.11278195624924103,-0.20621249491172683
2015-09-22,5618,1853,3214,1764,285,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,224.1999969482422,-0.26326094695621216,1479,0.0005367686527106817,-1361,-0.005546609411343711,0.048316251830161056,0.03690546674560884,-0.11278195624924103,-0.016949166384846226,-0.20999923022049105
2015-09-29,6583,1530,3777,2576,411,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,220.3999938964844,-0.32887741151450706,2165,0.12210751156995373,-2247,-0.15770736917052333,0.31402745229327084,0.16694931222913134,-0.016949166384846226,0.05353903529280446,-0.21512558620917413
2015-10-06,6968,1572,3992,2493,433,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,232.1999969482422,-0.2956371986222732,2060,-0.015950174692389487,-2420,-0.026279811636032203,0.03588516746411483,0.04618979151689432,0.05353903529280446,0.11369513136194409,-0.22133304267564877
2015-10-13,5743,1439,3203,2082,705,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,258.6000061035156,-0.23977015497126938,1377,-0.0980195177956372,-1764,0.09414466130884042,0.2450663796196627,0.1986212839293408,0.11369513136194409,0.005413742704723612,-0.22655517684659257
2015-10-20,4993,1528,2428,1406,812,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,260.0,-0.11896655317444423,594,-0.1363398920424865,-900,0.15044401880550234,0.3530207394048693,0.21840242669362994,0.005413742704723612,-0.019230769230769273,-0.2274752073965011
2015-10-27,4483,1643,2062,1024,889,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,255.0,-0.030113763105063574,135,-0.09192870018025236,-419,0.09633486881634289,0.23993727130162049,0.12982456140350876,-0.019230769230769273,-0.03450981588924629,-0.2245133311687257
2015-11-03,4036,1472,1846,972,753,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,246.1999969482422,-0.054261645193260655,219,0.018737452598706225,-374,0.01003792103502119,0.10898550724637682,0.1166365280289331,-0.03450981588924629,0.0316815724957038,-0.22038509085185115
2015-11-10,3822,1392,1905,883,342,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,254.0,-0.14154892726321297,541,0.07978196233894945,-513,-0.0344400396432111,0.40816326530612246,0.0421595389748256,0.0316815724957038,-0.05826772855022766,-0.21744286631580836
2015-11-17,3976,1350,1863,1155,434,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,239.1999969482422,-0.1813380281690141,721,0.04709576138147567,-513,0.0,0.2290748898678414,0.026143790849673203,-0.05826772855022766,0.03929769763879798,-0.21461961492628306
2015-11-24,3982,1344,1916,1145,551,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,248.6000061035156,-0.14917127071823205,594,-0.03194164989939638,-572,-0.014839034205231388,0.07488207547169812,0.018098159509202454,0.03929769763879798,-0.02775546655618455,-0.2116688084849939
2015-12-01,4222,1317,1959,1118,541,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,241.6999969482422,-0.13666508763619137,577,-0.004269211451531894,-642,-0.01757910597689603,0.02230259192284509,0.021367521367521368,-0.02775546655618455,0.10633015007338043,-0.20867552062141628
2015-12-08,4367,1259,1837,967,677,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,267.3999938964844,-0.06640714449278681,290,-0.06797726196115585,-578,0.015158692562766462,0.1745742092457421,0.05813953488372093,0.10633015007338043,-0.043006732470053266,-0.20662838757068586
2015-12-15,4087,1234,1635,896,744,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,255.8999938964844,-0.03719109371176903,152,-0.03160064117242958,-401,0.040531257155942295,0.08414634146341464,0.07912164517253398,-0.043006732470053266,0.04962881012091214,-0.20389719302098408
2015-12-22,4045,1366,1601,779,876,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,268.6000061035156,0.023980222496909766,-97,-0.06092488377783215,-235,0.04061658918522144,0.15045317220543808,0.05594876980114594,0.04962881012091214,-0.0450484208062617,-0.19975493338885505
2015-12-29,3845,1276,1650,877,817,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,256.5,-0.015604681404421327,60,0.03881334981458591,-374,-0.034363411619283066,0.09268004722550177,0.04750512645249488,-0.0450484208062617,0.0,-0.19612645198729173
2016-01-05,3825,1142,1540,937,856,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,256.5,-0.021176470588235293,81,0.005461638491547465,-398,-0.006241872561768531,0.05521472392638037,0.09097688292319164,0.0,-0.001169543052509714,-0.19103170060948216
2016-01-12,4299,1055,2000,1331,585,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,256.20001220703125,-0.17352872761107235,746,0.1738562091503268,-945,-0.14300653594771243,0.34707724425887265,0.17905073649754502,-0.001169543052509714,-0.030445034890333122,-0.18835839516380615
2016-01-19,4541,1072,2198,1432,532,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,248.3999938964844,-0.19819423034573883,900,0.035822284252151664,-1126,-0.042102814608048385,0.07841140529531568,0.06574923547400612,-0.030445034890333122,-0.04911432064417165,-0.18669871162551
2016-01-26,5313,1146,2715,1887,521,058643,RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE,236.1999969482422,-0.25710521362695277,1366,0.10262056815679366,-1569,-0.09755560449240255,0.19352159468438537,0.15306915306915306,-0.04911432064417165,0.05292125385902979,-0.18583345788556296
